t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_out,shoulder_pitch_i,shoulder_pitch_cur,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_out,shoulder_yaw_i,shoulder_yaw_cur,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_out,shoulder_roll_i,shoulder_roll_cur,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_out,elbow_flex_i,elbow_flex_cur,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_out,wrist_roll_i,wrist_roll_cur,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_out,wrist_yaw_i,wrist_yaw_cur,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_out,wrist_pitch_i,wrist_pitch_cur,wrist_pitch_qd,wrist_pitch_temp
-0.0319,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-40.0,-40.0,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.021,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-90.0,-40.135,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.0748,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-90.0,-40.402,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.1277,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-90.0,-40.668,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.18,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-90.0,-40.938,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.2331,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-90.0,-41.205,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.285,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-90.0,-41.473,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.3381,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-90.0,-41.739,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.3912,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.733,-90.0,-42.007,-224.0,65.0,0.0,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
0.4449,0,approach,-90.0,12.1,5.528,5.4,5.4,8.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-99.858,-100.0,-100.0,8.0,0.0,-0.0,33.0,-43.867,-90.0,-42.275,-224.0,65.0,-1.036,45.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,32.0,9.756,9.756,9.756,0.0,0.0,-0.0,32.0,22.887,23.299,23.299,-16.0,0.0,-0.0,33.0
