t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_i,shoulder_pitch_cur,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_i,shoulder_yaw_cur,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_i,shoulder_roll_cur,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_i,elbow_flex_cur,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_i,wrist_roll_cur,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_i,wrist_yaw_cur,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_i,wrist_pitch_cur,wrist_pitch_qd,wrist_pitch_temp
-0.0247,0,approach,-95.0,12.1,5.079,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-90.311,-90.311,0.0,0.0,-0.0,32.0,-90.732,-95.0,72.0,9.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.0279,0,approach,-95.0,12.1,5.079,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-90.311,-95.0,0.0,0.0,-0.0,32.0,-90.732,-95.0,72.0,9.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.0812,0,approach,-95.0,12.1,5.079,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-90.45,-95.0,0.0,0.0,-1.562,32.0,-90.732,-95.0,72.0,9.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.1336,0,approach,-95.0,12.1,5.079,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-90.657,-95.0,0.0,0.0,-2.836,32.0,-90.732,-95.0,72.0,9.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.1873,0,approach,-95.0,12.1,5.079,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-90.934,-95.0,16.0,1.0,-3.37,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.2398,0,approach,-95.0,12.1,5.079,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-91.142,-95.0,16.0,1.0,-3.746,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.2927,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.709,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-91.419,-95.0,16.0,1.0,-4.479,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.3461,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.347,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-91.765,-95.0,16.0,1.0,-5.619,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.3991,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.17,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-92.042,-95.0,16.0,1.0,-5.642,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.4516,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.083,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-92.249,-95.0,16.0,1.0,-4.849,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.5053,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.041,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-92.595,-95.0,16.0,1.0,-5.568,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.5601,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.02,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-92.803,-95.0,16.0,1.0,-4.594,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.6131,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.01,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-93.149,-95.0,16.0,1.0,-5.465,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.6664,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.005,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-93.356,-95.0,16.0,1.0,-4.786,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.7195,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.003,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-93.495,-95.0,16.0,0.0,-4.908,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.7715,0,approach,-95.0,12.1,5.169,5.079,0.0,0.0,0.002,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-93.841,-95.0,16.0,0.0,-4.715,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.8245,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,1.015,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-94.118,-95.0,16.0,0.0,-4.955,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.8765,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,0.498,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-94.394,-95.0,16.0,0.0,-5.081,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.9296,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,0.244,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-94.671,-95.0,16.0,0.0,-5.138,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
0.9829,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,0.119,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-94.948,-95.0,16.0,0.0,-5.17,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.036,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,0.084,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,16.0,0.0,-4.395,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.0891,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,0.041,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,16.0,0.0,-2.154,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.1426,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,0.02,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,16.0,0.0,-1.055,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.1959,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,0.01,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,16.0,0.0,-0.517,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.2491,0,approach,-95.0,12.1,5.258,5.079,0.0,0.0,0.005,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,16.0,0.0,-0.253,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.3022,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.003,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.177,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.3552,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.002,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.087,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.4081,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.001,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.043,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.4611,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.021,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.5143,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.01,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.5673,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.005,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.6202,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.002,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.6733,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.001,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.7271,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.001,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.7802,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.0,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.8331,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.0,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.8862,0,approach,-95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.0,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.9393,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,-95.0,0.0,0.0,-0.0,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
1.9923,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-95.017,95.0,0.0,0.0,-0.0,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
2.0452,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-94.81,95.0,0.0,0.0,2.103,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
2.0981,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-94.671,95.0,0.0,0.0,2.593,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
2.151,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-94.394,95.0,0.0,0.0,3.906,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
2.2038,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-94.187,95.0,0.0,0.0,3.781,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
2.2567,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-93.841,95.0,0.0,0.0,5.041,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
2.3099,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-93.564,95.0,0.0,0.0,5.102,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
2.3628,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-93.287,95.0,0.0,0.0,5.146,32.0,-90.732,-95.0,72.0,10.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
2.4156,1,fwd,95.0,12.1,5.258,5.079,8.0,0.0,0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-93.218,95.0,-16.0,0.0,4.382,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.4688,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.336,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-92.803,95.0,-16.0,0.0,4.22,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.5216,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.235,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-92.664,95.0,-16.0,0.0,4.492,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.5748,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.115,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-92.388,95.0,-16.0,0.0,4.742,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.6279,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.057,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-92.111,95.0,-16.0,0.0,4.873,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.6811,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.028,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-91.834,95.0,-16.0,0.0,5.034,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.7352,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.014,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-91.557,95.0,-16.0,0.0,4.829,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.7875,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.007,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-91.28,95.0,-16.0,0.0,4.922,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.8405,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.003,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-91.003,95.0,-16.0,0.0,5.068,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.8938,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.002,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-90.727,95.0,-16.0,0.0,5.135,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
2.9469,1,fwd,95.0,12.1,5.169,5.079,8.0,0.0,-0.001,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-90.45,95.0,-16.0,0.0,5.395,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,1.0,-0.0,34.0
3.0,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.001,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-90.311,95.0,-8.0,1.0,5.342,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
3.0527,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-89.965,95.0,-8.0,1.0,4.411,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
3.1058,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-89.689,95.0,-8.0,1.0,4.822,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
3.159,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-89.343,95.0,-8.0,1.0,5.771,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
3.212,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-89.066,95.0,-8.0,1.0,5.464,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
3.2651,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-88.858,95.0,-8.0,1.0,4.55,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
3.3181,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-88.581,95.0,-8.0,1.0,4.883,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
3.3712,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-88.304,95.0,-8.0,1.0,5.033,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
3.4241,1,fwd,95.0,12.1,5.169,5.079,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,0.0,0.0,-0.0,34.0,-88.028,95.0,-8.0,1.0,5.114,32.0,-90.732,-95.0,72.0,11.0,-0.0,33.0,-94.227,-95.0,32.0,2.0,-0.0,34.0
