t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_out,shoulder_pitch_i,shoulder_pitch_cur,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_out,shoulder_yaw_i,shoulder_yaw_cur,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_out,shoulder_roll_i,shoulder_roll_cur,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_out,elbow_flex_i,elbow_flex_cur,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_out,wrist_roll_i,wrist_roll_cur,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_out,wrist_yaw_i,wrist_yaw_cur,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_out,wrist_pitch_i,wrist_pitch_cur,wrist_pitch_qd,wrist_pitch_temp
-0.0486,0,approach,-24.6,11.9,5.618,5.4,5.4,16.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,16.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.0041,0,approach,-24.6,11.9,5.618,-24.6,5.4,16.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,16.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.0569,0,approach,-24.6,11.9,5.618,-24.6,5.185,16.0,0.0,0.0,36.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,16.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.1103,0,approach,-24.6,11.9,5.528,-24.6,4.971,16.0,0.0,-0.71,36.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,16.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.1635,0,approach,-24.6,11.9,5.438,-24.6,4.759,16.0,0.0,-1.063,36.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,16.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.2167,0,approach,-24.6,11.9,5.169,-24.6,4.544,16.0,0.0,-3.257,36.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,16.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.2699,0,approach,-24.6,11.9,4.989,-24.6,4.332,16.0,0.0,-3.315,36.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,16.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.3231,0,approach,-24.6,11.9,4.989,-24.6,4.097,48.0,2.0,-3.315,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,12.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.3762,0,approach,-24.6,11.9,4.719,-24.6,3.874,48.0,2.0,-2.552,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,12.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
0.4296,0,approach,-24.6,11.9,4.36,-24.6,3.649,48.0,2.0,-4.869,36.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-99.858,-100.0,-100.0,8.0,0.0,0.0,31.0,-1.467,0.0,0.0,-88.0,12.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,-0.0,30.0,10.244,9.756,9.756,8.0,0.0,-0.0,31.0,23.093,23.299,23.299,-8.0,0.0,0.0,31.0
