t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_i,shoulder_pitch_cur,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_i,shoulder_yaw_cur,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_i,shoulder_roll_cur,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_i,elbow_flex_cur,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_i,wrist_roll_cur,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_i,wrist_yaw_cur,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_i,wrist_pitch_cur,wrist_pitch_qd,wrist_pitch_temp
-0.0435,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-80.267,-80.0,-16.0,0.0,-0.0,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.0094,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-80.267,-95.0,-16.0,0.0,-0.0,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.0616,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-80.267,-95.0,-16.0,0.0,-0.0,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.1152,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-80.533,-95.0,-16.0,0.0,-2.995,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.1676,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-80.8,-95.0,-16.0,0.0,-4.024,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.2206,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-81.067,-95.0,-16.0,0.0,-4.526,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.2745,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-81.333,-95.0,-16.0,0.0,-4.768,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.3273,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-81.6,-95.0,-16.0,0.0,-4.888,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.3805,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-81.867,-95.0,-16.0,0.0,-4.893,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.4327,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-82.0,-95.0,-16.0,0.0,-3.43,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.486,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-82.133,-95.0,-16.0,0.0,-3.895,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.5392,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-82.267,-95.0,4.0,0.0,-3.397,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.5921,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-82.667,-95.0,4.0,0.0,-5.215,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.6447,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-82.933,-95.0,4.0,0.0,-5.11,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.6982,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-83.2,-95.0,4.0,0.0,-4.959,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.7519,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-83.333,-95.0,4.0,0.0,-3.46,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.8052,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-83.6,-95.0,4.0,0.0,-4.243,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.8586,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-83.867,-95.0,4.0,0.0,-4.634,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.9122,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-84.0,-95.0,4.0,0.0,-3.75,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
0.9646,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-84.267,-95.0,4.0,0.0,-4.405,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.0167,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-84.533,-95.0,4.0,0.0,-4.719,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.07,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-84.667,-95.0,32.0,2.0,-4.806,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.1233,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-84.933,-95.0,32.0,2.0,-4.347,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.1766,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-85.333,-95.0,32.0,2.0,-6.179,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.2299,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-85.6,-95.0,32.0,2.0,-5.575,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.284,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-85.867,-95.0,32.0,2.0,-5.734,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.3374,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-86.133,-95.0,32.0,2.0,-5.31,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.3897,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-86.4,-95.0,32.0,2.0,-5.15,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.4431,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-86.533,-95.0,32.0,2.0,-4.017,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.496,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-86.8,-95.0,32.0,2.0,-4.515,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.549,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-87.067,-95.0,32.0,2.0,-4.775,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.602,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-87.333,-95.0,32.0,2.0,-4.891,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.6551,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-87.6,-95.0,40.0,3.0,-4.758,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.7084,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-87.867,-95.0,40.0,3.0,-5.339,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.7615,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-88.133,-95.0,40.0,3.0,-5.154,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.8147,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-88.4,-95.0,40.0,3.0,-5.072,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.8676,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-88.667,-95.0,40.0,3.0,-5.0,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.9212,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-88.933,-95.0,40.0,3.0,-4.97,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
1.9746,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-89.2,-95.0,40.0,3.0,-4.988,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.0267,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-89.333,-95.0,40.0,3.0,-4.987,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.08,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-89.6,-95.0,40.0,3.0,-4.885,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.1332,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-90.0,-95.0,40.0,3.0,-6.336,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.1857,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-90.267,-95.0,40.0,3.0,-5.554,33.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.2388,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-90.4,-95.0,40.0,3.0,-4.552,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.2926,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-90.667,-95.0,40.0,3.0,-4.79,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.3454,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-91.067,-95.0,40.0,3.0,-5.963,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.3985,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-91.2,-95.0,40.0,3.0,-3.962,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.4519,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-91.6,-95.0,40.0,3.0,-5.987,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.5049,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-91.867,-95.0,40.0,3.0,-5.442,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.5582,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-92.133,-95.0,40.0,3.0,-5.219,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.6112,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-92.4,-95.0,40.0,3.0,-5.076,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.6645,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-92.667,-95.0,40.0,3.0,-5.018,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.7179,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-92.933,-95.0,40.0,3.0,-4.98,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.7708,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-93.067,-95.0,40.0,3.0,-4.978,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.8239,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-93.2,-95.0,40.0,3.0,-2.938,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.8769,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-93.6,-95.0,40.0,3.0,-5.002,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.9304,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-93.867,-95.0,40.0,3.0,-4.972,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
2.984,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.133,-95.0,40.0,3.0,-4.983,32.0,-90.311,-90.311,0.0,0.0,0.0,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.037,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.4,-95.0,40.0,3.0,-4.981,32.0,-90.242,-90.311,0.0,0.0,0.775,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.0901,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.533,-95.0,40.0,3.0,-3.478,32.0,-90.242,-90.311,0.0,0.0,0.38,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.143,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.533,-95.0,40.0,3.0,-2.434,32.0,-90.242,-90.311,0.0,0.0,0.266,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.1962,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.533,-95.0,40.0,3.0,-1.193,32.0,-90.311,-90.311,0.0,0.0,-0.649,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.2487,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.533,-95.0,40.0,3.0,-0.584,32.0,-90.311,-90.311,0.0,0.0,-0.318,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.3032,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.533,-95.0,40.0,3.0,-0.286,32.0,-90.311,-90.311,0.0,0.0,-0.156,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.3562,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.533,-95.0,32.0,2.0,-0.2,32.0,-90.311,-90.311,0.0,0.0,-0.109,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.4102,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.533,-95.0,32.0,2.0,-0.098,32.0,-90.311,-90.311,0.0,0.0,-0.053,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
3.463,0,approach,-95.0,12.2,5.169,5.169,0.0,0.0,-0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,31.0,-100.0,-100.0,0.0,0.0,-0.0,31.0,-94.533,-95.0,32.0,2.0,-0.048,32.0,-90.311,-90.311,0.0,0.0,-0.026,31.0,31.22,31.22,0.0,0.0,-0.0,31.0,40.619,40.825,-8.0,0.0,0.0,33.0
