t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_out,shoulder_pitch_i,shoulder_pitch_cur,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_out,shoulder_yaw_i,shoulder_yaw_cur,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_out,shoulder_roll_i,shoulder_roll_cur,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_out,elbow_flex_i,elbow_flex_cur,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_out,wrist_roll_i,wrist_roll_cur,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_out,wrist_yaw_i,wrist_yaw_cur,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_out,wrist_pitch_i,wrist_pitch_cur,wrist_pitch_qd,wrist_pitch_temp
-0.0501,0,approach,-24.6,11.9,5.169,5.4,5.4,-8.0,0.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.0026,0,approach,-24.6,11.9,5.169,-24.6,5.4,-8.0,0.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.0549,0,approach,-24.6,11.9,5.169,-24.6,5.18,-8.0,0.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.1082,0,approach,-24.6,11.9,5.169,-24.6,4.952,-8.0,0.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.1607,0,approach,-24.6,11.9,5.169,-24.6,4.835,-8.0,0.0,-0.0,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.2141,0,approach,-24.6,11.9,5.079,-24.6,4.595,28.0,0.0,-0.45,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.2672,0,approach,-24.6,11.9,4.989,-24.6,4.384,28.0,0.0,-0.936,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.32,0,approach,-24.6,11.9,4.629,-24.6,4.168,28.0,0.0,-3.865,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.3728,0,approach,-24.6,11.9,4.539,-24.6,3.954,28.0,0.0,-2.899,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
0.4264,0,approach,-24.6,11.9,4.09,-24.6,3.738,28.0,0.0,-5.839,32.0,-100.0,-100.0,-100.0,-8.0,0.0,0.0,32.0,-100.0,-100.0,-100.0,0.0,0.0,-0.0,32.0,-93.2,-93.2,-93.2,0.0,0.0,-0.0,33.0,-95.017,-95.017,-95.017,0.0,0.0,0.0,32.0,-70.244,-70.244,-70.244,0.0,0.0,-0.0,36.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,35.0
