t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_out,shoulder_pitch_i,shoulder_pitch_cur,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_out,shoulder_yaw_i,shoulder_yaw_cur,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_out,shoulder_roll_i,shoulder_roll_cur,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_out,elbow_flex_i,elbow_flex_cur,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_out,wrist_roll_i,wrist_roll_cur,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_out,wrist_yaw_i,wrist_yaw_cur,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_out,wrist_pitch_i,wrist_pitch_cur,wrist_pitch_qd,wrist_pitch_temp
-0.0172,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.27,-90.1,-90.1,0.0,0.0,0.109,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.0364,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.27,-90.0,-90.0,0.0,0.0,0.076,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.0897,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.27,-90.0,-90.0,0.0,0.0,0.037,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.143,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,2.034,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.1961,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.997,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.2493,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.488,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.3025,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.239,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.3555,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.117,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.4082,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.057,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.4613,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.028,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.5144,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.014,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.5673,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.01,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.6206,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.007,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.6742,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.003,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.7272,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.002,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.7816,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.001,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
0.8341,0,approach,-90.0,12.2,5.258,5.4,5.4,0.0,0.0,-0.0,34.0,-90.09,-90.0,-90.0,0.0,0.0,0.0,35.0,-99.716,-100.0,-100.0,16.0,0.0,-0.0,33.0,-87.867,-88.0,-88.0,8.0,0.0,-0.0,40.0,-95.017,-95.017,-95.017,0.0,0.0,-0.0,33.0,-69.756,-70.244,-70.244,8.0,0.0,-0.0,34.0,-32.99,-33.196,-33.196,8.0,0.0,0.0,34.0
